Transaction,Item,date_time,weekday_weekend
2605,Bread,4/12/2016 13:15,weekend
2605,Coffee,4/12/2016 13:15,weekend
2605,Cake,4/12/2016 13:15,weekend
2605,Cookies,4/12/2016 13:15,weekend
2606,Coffee,4/12/2016 13:18,weekend
2607,Bread,4/12/2016 13:21,weekend
2608,Farm House,4/12/2016 13:50,weekend
2609,Bread,4/12/2016 13:58,weekend
2610,Coffee,4/12/2016 14:03,weekend
2610,Medialuna,4/12/2016 14:03,weekend
2611,Hot chocolate,4/12/2016 14:07,weekend
2611,Tea,4/12/2016 14:07,weekend
2611,Coffee,4/12/2016 14:07,weekend
2611,Coffee,4/12/2016 14:07,weekend
2611,Cake,4/12/2016 14:07,weekend
2612,Tea,4/12/2016 14:12,weekend
2612,Hot chocolate,4/12/2016 14:12,weekend
2612,Truffles,4/12/2016 14:12,weekend
2613,Hot chocolate,4/12/2016 14:16,weekend
2613,Hot chocolate,4/12/2016 14:16,weekend
2613,Hot chocolate,4/12/2016 14:16,weekend
2614,Coffee,4/12/2016 14:27,weekend
2614,Coffee,4/12/2016 14:27,weekend
2614,Coffee,4/12/2016 14:27,weekend
2614,Sandwich,4/12/2016 14:27,weekend
2614,Crepes,4/12/2016 14:27,weekend
2615,Bread,4/12/2016 14:32,weekend
2615,Crepes,4/12/2016 14:32,weekend
2616,Bread,4/12/2016 14:40,weekend
2616,Muffin,4/12/2016 14:40,weekend
2616,Cake,4/12/2016 14:40,weekend
2616,Coffee,4/12/2016 14:40,weekend
2616,Medialuna,4/12/2016 14:40,weekend
2617,Coffee,4/12/2016 14:41,weekend
2618,Bread,4/12/2016 14:46,weekend
2618,Coffee,4/12/2016 14:46,weekend
2618,Cookies,4/12/2016 14:46,weekend
2619,Medialuna,4/12/2016 14:50,weekend
2619,Crepes,4/12/2016 14:50,weekend
2620,Muffin,4/12/2016 14:52,weekend
2621,Medialuna,4/12/2016 14:54,weekend
2621,Tea,4/12/2016 14:54,weekend
2622,Pastry,4/12/2016 15:02,weekend
2623,Tea,4/12/2016 15:41,weekend
2624,Coffee,4/12/2016 15:46,weekend
2624,Scone,4/12/2016 15:46,weekend
2624,Coffee,4/12/2016 15:46,weekend
2625,Bread,4/12/2016 16:12,weekend
2625,Coffee,4/12/2016 16:12,weekend
2625,Coffee,4/12/2016 16:12,weekend
2625,Coffee,4/12/2016 16:12,weekend
2626,Truffles,4/12/2016 16:15,weekend
2626,Tea,4/12/2016 16:15,weekend
2627,Cookies,4/12/2016 16:19,weekend
2627,Cookies,4/12/2016 16:19,weekend
2628,Coffee,5/12/2016 8:25,weekday
2629,Bread,5/12/2016 8:35,weekday
2630,Coffee,5/12/2016 8:36,weekday
2630,Bread,5/12/2016 8:36,weekday
2630,Toast,5/12/2016 8:36,weekday
2630,Pastry,5/12/2016 8:36,weekday
2631,Coffee,5/12/2016 9:04,weekday
2632,Muffin,5/12/2016 9:09,weekday
2633,Bread,5/12/2016 9:19,weekday
2634,Farm House,5/12/2016 9:20,weekday
2635,Coffee,5/12/2016 9:22,weekday
2636,Bread,5/12/2016 9:24,weekday
2637,Bread,5/12/2016 9:25,weekday
2638,Tea,5/12/2016 9:28,weekday
2638,Coffee,5/12/2016 9:28,weekday
2638,Pastry,5/12/2016 9:28,weekday
2638,Alfajores,5/12/2016 9:28,weekday
2639,Coffee,5/12/2016 9:33,weekday
2639,Coffee,5/12/2016 9:33,weekday
2639,Toast,5/12/2016 9:33,weekday
2639,Medialuna,5/12/2016 9:33,weekday
2640,Coffee,5/12/2016 9:33,weekday
2641,Juice,5/12/2016 9:42,weekday
2641,Tea,5/12/2016 9:42,weekday
2641,Bread,5/12/2016 9:42,weekday
2641,Medialuna,5/12/2016 9:42,weekday
2642,Medialuna,5/12/2016 9:45,weekday
2642,Coffee,5/12/2016 9:45,weekday
2642,Toast,5/12/2016 9:45,weekday
2643,Pastry,5/12/2016 9:46,weekday
2643,Tea,5/12/2016 9:46,weekday
2644,Farm House,5/12/2016 9:51,weekday
2645,Coffee,5/12/2016 10:07,weekday
2645,Coffee,5/12/2016 10:07,weekday
2646,Coffee,5/12/2016 10:14,weekday
2647,Coffee,5/12/2016 10:40,weekday
2647,Coffee,5/12/2016 10:40,weekday
2647,Muffin,5/12/2016 10:40,weekday
2648,Coffee,5/12/2016 10:41,weekday
2649,Coffee,5/12/2016 10:42,weekday
2649,Muffin,5/12/2016 10:42,weekday
2650,Coffee,5/12/2016 10:52,weekday
2650,Sandwich,5/12/2016 10:52,weekday
2651,Dulce de Leche,5/12/2016 10:56,weekday
2651,Bread,5/12/2016 10:56,weekday
2651,Coffee,5/12/2016 10:56,weekday
2651,Pastry,5/12/2016 10:56,weekday
2651,Bread,5/12/2016 10:56,weekday
2652,Jam,5/12/2016 10:58,weekday
2653,Coffee,5/12/2016 11:04,weekday
2653,Coffee,5/12/2016 11:04,weekday
2653,Medialuna,5/12/2016 11:04,weekday
2654,Cookies,5/12/2016 11:09,weekday
2654,Coffee,5/12/2016 11:09,weekday
2654,Pastry,5/12/2016 11:09,weekday
2655,Farm House,5/12/2016 12:14,weekday
2656,Coffee,5/12/2016 12:26,weekday
2657,Coffee,5/12/2016 12:33,weekday
2659,Bread,5/12/2016 12:51,weekday
2659,Pastry,5/12/2016 12:51,weekday
2660,Juice,5/12/2016 12:56,weekday
2660,Sandwich,5/12/2016 12:56,weekday
2661,Coffee,5/12/2016 12:58,weekday
2661,Coffee,5/12/2016 12:58,weekday
2661,Alfajores,5/12/2016 12:58,weekday
2662,Coffee,5/12/2016 13:11,weekday
2662,Sandwich,5/12/2016 13:11,weekday
2663,Bread,5/12/2016 13:30,weekday
2664,Bread,5/12/2016 13:31,weekday
2665,Bread,5/12/2016 13:40,weekday
2665,Tea,5/12/2016 13:40,weekday
2665,Medialuna,5/12/2016 13:40,weekday
2666,Coffee,5/12/2016 13:46,weekday
2666,Muffin,5/12/2016 13:46,weekday
2667,Cake,5/12/2016 13:50,weekday
2667,Tea,5/12/2016 13:50,weekday
2668,Cookies,5/12/2016 13:52,weekday
2668,Coffee,5/12/2016 13:52,weekday
2669,Hearty & Seasonal,5/12/2016 14:04,weekday
2669,Coke,5/12/2016 14:04,weekday
2670,Coffee,5/12/2016 14:12,weekday
2670,Coffee,5/12/2016 14:12,weekday
2670,Muffin,5/12/2016 14:12,weekday
2670,Sandwich,5/12/2016 14:12,weekday
2671,Alfajores,5/12/2016 14:15,weekday
2672,Alfajores,5/12/2016 14:30,weekday
2673,Sandwich,5/12/2016 14:39,weekday
2673,Coffee,5/12/2016 14:39,weekday
2674,Hot chocolate,5/12/2016 14:43,weekday
2674,Coffee,5/12/2016 14:43,weekday
2674,Muffin,5/12/2016 14:43,weekday
2674,Sandwich,5/12/2016 14:43,weekday
2675,Muffin,5/12/2016 14:48,weekday
2676,Coffee,5/12/2016 15:00,weekday
2676,Tea,5/12/2016 15:00,weekday
2676,Bread,5/12/2016 15:00,weekday
2677,Coffee,5/12/2016 15:01,weekday
2678,Bread,5/12/2016 15:13,weekday
2678,Medialuna,5/12/2016 15:13,weekday
2678,Cookies,5/12/2016 15:13,weekday
2678,Tea,5/12/2016 15:13,weekday
2679,Coffee,5/12/2016 15:27,weekday
2680,Coffee,5/12/2016 15:45,weekday
2680,Bread,5/12/2016 15:45,weekday
2680,Coffee,5/12/2016 15:45,weekday
2681,Alfajores,5/12/2016 16:23,weekday
2681,Alfajores,5/12/2016 16:23,weekday
2681,Coffee,5/12/2016 16:23,weekday
2681,Sandwich,5/12/2016 16:23,weekday
2681,Sandwich,5/12/2016 16:23,weekday
2681,Bread,5/12/2016 16:23,weekday
2682,Coffee,5/12/2016 16:53,weekday
2682,Coffee,5/12/2016 16:53,weekday
2682,Bread,5/12/2016 16:53,weekday
2682,Cookies,5/12/2016 16:53,weekday
2682,Medialuna,5/12/2016 16:53,weekday
2682,Coffee,5/12/2016 16:53,weekday
2683,Coffee,6/12/2016 8:11,weekday
2683,Cookies,6/12/2016 8:11,weekday
2684,Farm House,6/12/2016 8:26,weekday
2685,Coffee,6/12/2016 8:58,weekday
2686,Coke,6/12/2016 9:20,weekday
2687,Coffee,6/12/2016 9:26,weekday
2687,Bread,6/12/2016 9:26,weekday
2688,Pastry,6/12/2016 9:27,weekday
2688,Bread,6/12/2016 9:27,weekday
2689,Coffee,6/12/2016 9:48,weekday
2690,Hot chocolate,6/12/2016 9:50,weekday
2690,Alfajores,6/12/2016 9:50,weekday
2690,Bread,6/12/2016 9:50,weekday
2690,Muffin,6/12/2016 9:50,weekday
2691,Coffee,6/12/2016 9:51,weekday
2692,Bread,6/12/2016 9:51,weekday
2693,Coffee,6/12/2016 9:52,weekday
2693,Coffee,6/12/2016 9:52,weekday
2694,Coffee,6/12/2016 9:53,weekday
2694,Coffee,6/12/2016 9:53,weekday
2694,Medialuna,6/12/2016 9:53,weekday
2695,Coffee,6/12/2016 9:54,weekday
2696,Pastry,6/12/2016 10:15,weekday
2696,Medialuna,6/12/2016 10:15,weekday
2696,Bread,6/12/2016 10:15,weekday
2697,Muffin,6/12/2016 10:18,weekday
2697,Coffee,6/12/2016 10:18,weekday
2697,Coffee,6/12/2016 10:18,weekday
2698,Bread,6/12/2016 10:25,weekday
2699,Bread,6/12/2016 10:28,weekday
2700,Bread,6/12/2016 10:30,weekday
2700,Coffee,6/12/2016 10:30,weekday
2701,Bread,6/12/2016 10:45,weekday
2701,Tea,6/12/2016 10:45,weekday
2702,Bread,6/12/2016 10:49,weekday
2702,Cookies,6/12/2016 10:49,weekday
2702,Muffin,6/12/2016 10:49,weekday
2703,Tea,6/12/2016 10:52,weekday
2703,Coffee,6/12/2016 10:52,weekday
2704,Medialuna,6/12/2016 10:54,weekday
2704,Pastry,6/12/2016 10:54,weekday
2704,Bread,6/12/2016 10:54,weekday
2705,Coffee,6/12/2016 10:55,weekday
2705,Alfajores,6/12/2016 10:55,weekday
2706,Toast,6/12/2016 10:57,weekday
2707,Coffee,6/12/2016 10:59,weekday
2708,Tea,6/12/2016 11:03,weekday
2709,Hot chocolate,6/12/2016 11:07,weekday
2709,Medialuna,6/12/2016 11:07,weekday
2710,Coffee,6/12/2016 11:07,weekday
2710,Pastry,6/12/2016 11:07,weekday
2711,Coffee,6/12/2016 11:08,weekday
2712,Cake,6/12/2016 11:21,weekday
2712,Bread,6/12/2016 11:21,weekday
2713,Cake,6/12/2016 11:23,weekday
2713,Coffee,6/12/2016 11:23,weekday
2714,Coffee,6/12/2016 11:45,weekday
2714,Hot chocolate,6/12/2016 11:45,weekday
2714,Pastry,6/12/2016 11:45,weekday
2715,Tea,6/12/2016 12:02,weekday
2716,Bread,6/12/2016 12:07,weekday
2717,Tea,6/12/2016 12:11,weekday
2718,Bread,6/12/2016 12:24,weekday
2718,Farm House,6/12/2016 12:24,weekday
2719,Coffee,6/12/2016 12:24,weekday
2720,Bread,6/12/2016 12:35,weekday
2721,Bread,6/12/2016 12:39,weekday
2722,Bread,6/12/2016 12:44,weekday
2722,Cookies,6/12/2016 12:44,weekday
2723,Coffee,6/12/2016 12:47,weekday
2723,Bread,6/12/2016 12:47,weekday
2724,Cookies,6/12/2016 12:50,weekday
2724,Coffee,6/12/2016 12:50,weekday
2725,Farm House,6/12/2016 13:02,weekday
2726,Bread,6/12/2016 13:12,weekday
2727,Coffee,6/12/2016 13:14,weekday
2728,Coffee,6/12/2016 13:16,weekday
2728,Tea,6/12/2016 13:16,weekday
2728,Sandwich,6/12/2016 13:16,weekday
2728,Muffin,6/12/2016 13:16,weekday
2729,Coffee,6/12/2016 13:22,weekday
2729,Bread,6/12/2016 13:22,weekday
2729,Cake,6/12/2016 13:22,weekday
2730,Bread,6/12/2016 13:36,weekday
2731,Tea,6/12/2016 14:01,weekday
2732,Tea,6/12/2016 14:02,weekday
2732,Coffee,6/12/2016 14:02,weekday
2733,Coffee,6/12/2016 14:10,weekday
2734,Sandwich,6/12/2016 14:29,weekday
2734,Tea,6/12/2016 14:29,weekday
2734,Alfajores,6/12/2016 14:29,weekday
2735,Coffee,6/12/2016 15:09,weekday
2735,Mineral water,6/12/2016 15:09,weekday
2735,Alfajores,6/12/2016 15:09,weekday
2735,Cake,6/12/2016 15:09,weekday
2735,Sandwich,6/12/2016 15:09,weekday
2736,Coffee,6/12/2016 15:29,weekday
2736,Bread,6/12/2016 15:29,weekday
2737,Coffee,6/12/2016 15:30,weekday
2738,Tea,6/12/2016 15:44,weekday
2738,Cake,6/12/2016 15:44,weekday
2739,Bread,6/12/2016 15:49,weekday
2740,Cookies,6/12/2016 15:53,weekday
2741,Coffee,6/12/2016 16:01,weekday
2741,Juice,6/12/2016 16:01,weekday
2742,Coffee,6/12/2016 16:22,weekday
2742,Muffin,6/12/2016 16:22,weekday
2742,Mineral water,6/12/2016 16:22,weekday
2742,Juice,6/12/2016 16:22,weekday
2743,Bread,6/12/2016 16:24,weekday
2744,Bread,7/12/2016 8:38,weekday
2745,Bread,7/12/2016 9:02,weekday
2746,Bread,7/12/2016 9:15,weekday
2746,Hot chocolate,7/12/2016 9:15,weekday
2746,Juice,7/12/2016 9:15,weekday
2746,Toast,7/12/2016 9:15,weekday
2747,Coffee,7/12/2016 9:21,weekday
2747,Cake,7/12/2016 9:21,weekday
2747,Bread,7/12/2016 9:21,weekday
2748,Coffee,7/12/2016 9:25,weekday
2748,Toast,7/12/2016 9:25,weekday
2749,Coffee,7/12/2016 9:26,weekday
2749,Toast,7/12/2016 9:26,weekday
2750,Tea,7/12/2016 9:27,weekday
2751,Tea,7/12/2016 9:29,weekday
2751,Toast,7/12/2016 9:29,weekday
2751,Cookies,7/12/2016 9:29,weekday
2752,Farm House,7/12/2016 10:11,weekday
2753,Bread,7/12/2016 10:28,weekday
2753,Cake,7/12/2016 10:28,weekday
2754,Bread,7/12/2016 10:58,weekday
2755,Coffee,7/12/2016 11:00,weekday
2755,Coffee,7/12/2016 11:00,weekday
2756,Tea,7/12/2016 11:01,weekday
2756,Alfajores,7/12/2016 11:01,weekday
2757,Bread,7/12/2016 11:02,weekday
2758,Coffee,7/12/2016 11:03,weekday
2759,Juice,7/12/2016 11:13,weekday
2759,Coffee,7/12/2016 11:13,weekday
2759,Tea,7/12/2016 11:13,weekday
2760,Coffee,7/12/2016 11:28,weekday
2760,Medialuna,7/12/2016 11:28,weekday
2761,Bread,7/12/2016 11:41,weekday
2762,Medialuna,7/12/2016 11:42,weekday
2762,Coffee,7/12/2016 11:42,weekday
2763,Cake,7/12/2016 12:03,weekday
2763,Tea,7/12/2016 12:03,weekday
2764,Bread,7/12/2016 12:07,weekday
2764,Coffee,7/12/2016 12:07,weekday
2765,Farm House,7/12/2016 12:08,weekday
2766,Bread,7/12/2016 12:13,weekday
2767,Farm House,7/12/2016 12:21,weekday
2767,Crepes,7/12/2016 12:21,weekday
2768,Bread,7/12/2016 12:29,weekday
2769,Hot chocolate,7/12/2016 12:35,weekday
2770,Coffee,7/12/2016 12:47,weekday
2770,Coffee,7/12/2016 12:47,weekday
2770,Hot chocolate,7/12/2016 12:47,weekday
2770,Sandwich,7/12/2016 12:47,weekday
2771,Sandwich,7/12/2016 12:56,weekday
2772,Coffee,7/12/2016 12:57,weekday
2772,Truffles,7/12/2016 12:57,weekday
2773,Jam,7/12/2016 12:59,weekday
2774,Bread,7/12/2016 13:08,weekday
2775,Bread,7/12/2016 13:23,weekday
2776,Sandwich,7/12/2016 13:35,weekday
2776,Coffee,7/12/2016 13:35,weekday
2776,Mineral water,7/12/2016 13:35,weekday
2777,Bread,7/12/2016 13:48,weekday
2778,Coke,7/12/2016 14:01,weekday
2778,Coke,7/12/2016 14:01,weekday
2778,Cookies,7/12/2016 14:01,weekday
2780,Bread,7/12/2016 14:23,weekday
2780,Bread,7/12/2016 14:23,weekday
2781,Coffee,7/12/2016 14:31,weekday
2781,Coffee,7/12/2016 14:31,weekday
2781,Sandwich,7/12/2016 14:31,weekday
2782,Bread,7/12/2016 14:45,weekday
2782,Coffee,7/12/2016 14:45,weekday
2783,Tea,7/12/2016 14:47,weekday
2783,Coffee,7/12/2016 14:47,weekday
2785,Tea,7/12/2016 15:16,weekday
2785,Coffee,7/12/2016 15:16,weekday
2786,Hot chocolate,7/12/2016 16:00,weekday
2787,Coffee,7/12/2016 16:25,weekday
2787,Coffee,7/12/2016 16:25,weekday
2787,Alfajores,7/12/2016 16:25,weekday
2788,Fudge,7/12/2016 17:04,weekday
2788,Jam,7/12/2016 17:04,weekday
2788,Cake,7/12/2016 17:04,weekday
2788,Coffee,7/12/2016 17:04,weekday
2789,Cake,8/12/2016 8:26,weekday
2790,Coffee,8/12/2016 8:46,weekday
2790,Bread,8/12/2016 8:46,weekday
2791,Pastry,8/12/2016 9:03,weekday
2791,Coffee,8/12/2016 9:03,weekday
2792,Coffee,8/12/2016 9:04,weekday
2792,Pastry,8/12/2016 9:04,weekday
2793,Coffee,8/12/2016 9:14,weekday
2793,Pastry,8/12/2016 9:14,weekday
2794,Truffles,8/12/2016 9:18,weekday
2794,Bread,8/12/2016 9:18,weekday
2795,Coffee,8/12/2016 9:26,weekday
2796,Coffee,8/12/2016 9:28,weekday
2797,Coffee,8/12/2016 9:32,weekday
2797,Toast,8/12/2016 9:32,weekday
2797,Vegan mincepie,8/12/2016 9:32,weekday
2797,Mineral water,8/12/2016 9:32,weekday
2797,Coffee,8/12/2016 9:32,weekday
2798,Medialuna,8/12/2016 9:33,weekday
2798,Bread,8/12/2016 9:33,weekday
2799,Coffee,8/12/2016 9:44,weekday
2799,Cake,8/12/2016 9:44,weekday
2800,Coffee,8/12/2016 10:09,weekday
2800,Pastry,8/12/2016 10:09,weekday
2801,Coffee,8/12/2016 10:16,weekday
2802,Coffee,8/12/2016 10:40,weekday
2803,Bread,8/12/2016 10:53,weekday
2803,Cake,8/12/2016 10:53,weekday
2803,Cookies,8/12/2016 10:53,weekday
2804,Coffee,8/12/2016 10:55,weekday
2804,Tea,8/12/2016 10:55,weekday
2804,Bread,8/12/2016 10:55,weekday
2804,Cake,8/12/2016 10:55,weekday
2805,Toast,8/12/2016 11:02,weekday
2805,Juice,8/12/2016 11:02,weekday
2806,Bread,8/12/2016 11:03,weekday
2807,Pastry,8/12/2016 11:04,weekday
2807,Pastry,8/12/2016 11:04,weekday
2808,Coffee,8/12/2016 11:26,weekday
2809,Truffles,8/12/2016 11:27,weekday
2810,Tea,8/12/2016 11:35,weekday
2811,Bread,8/12/2016 11:36,weekday
2812,Farm House,8/12/2016 11:39,weekday
2813,Coffee,8/12/2016 11:51,weekday
2813,Cake,8/12/2016 11:51,weekday
2814,Coffee,8/12/2016 11:53,weekday
2814,Sandwich,8/12/2016 11:53,weekday
2815,Tea,8/12/2016 12:19,weekday
2816,Hearty & Seasonal,8/12/2016 12:45,weekday
2816,Tea,8/12/2016 12:45,weekday
2817,Coffee,8/12/2016 13:03,weekday
2818,Coffee,8/12/2016 13:04,weekday
2819,Tea,8/12/2016 13:41,weekday
2819,Cake,8/12/2016 13:41,weekday
2820,Farm House,8/12/2016 13:42,weekday
2821,Coffee,8/12/2016 13:53,weekday
2822,Coffee,8/12/2016 14:20,weekday
2823,Bread,8/12/2016 14:34,weekday
2824,Coffee,8/12/2016 15:11,weekday
2824,Cake,8/12/2016 15:11,weekday
2825,Cake,8/12/2016 15:17,weekday
2826,Alfajores,8/12/2016 15:40,weekday
2826,Medialuna,8/12/2016 15:40,weekday
2826,Brownie,8/12/2016 15:40,weekday
2827,Bread,8/12/2016 15:41,weekday
2828,Bread,8/12/2016 16:54,weekday
2829,Bread,9/12/2016 9:03,weekday
2829,Jam,9/12/2016 9:03,weekday
2830,Tea,9/12/2016 9:05,weekday
2830,Sandwich,9/12/2016 9:05,weekday
2831,Coffee,9/12/2016 9:13,weekday
2831,Medialuna,9/12/2016 9:13,weekday
2831,Juice,9/12/2016 9:13,weekday
2831,Coke,9/12/2016 9:13,weekday
2832,Toast,9/12/2016 9:15,weekday
2832,Coffee,9/12/2016 9:15,weekday
2832,Bread,9/12/2016 9:15,weekday
2833,Bread,9/12/2016 9:17,weekday
2833,Coffee,9/12/2016 9:17,weekday
2833,Toast,9/12/2016 9:17,weekday
2834,Bread,9/12/2016 9:19,weekday
2834,Coffee,9/12/2016 9:19,weekday
2834,Medialuna,9/12/2016 9:19,weekday
2835,Coffee,9/12/2016 9:31,weekday
2836,Bread,9/12/2016 9:31,weekday
2836,Toast,9/12/2016 9:31,weekday
2837,Bread,9/12/2016 9:42,weekday
2838,Coffee,9/12/2016 9:58,weekday
2838,Coffee,9/12/2016 9:58,weekday
2838,Medialuna,9/12/2016 9:58,weekday
2838,Cake,9/12/2016 9:58,weekday
2839,Tea,9/12/2016 10:11,weekday
2840,Tea,9/12/2016 10:16,weekday
2841,Coffee,9/12/2016 10:17,weekday
2841,Medialuna,9/12/2016 10:17,weekday
2842,Bread,9/12/2016 10:18,weekday
2843,Bread,9/12/2016 10:20,weekday
2843,Coffee,9/12/2016 10:20,weekday
2844,Bread,9/12/2016 10:36,weekday
2845,Bread,9/12/2016 10:40,weekday
2845,Brownie,9/12/2016 10:40,weekday
2846,Coffee,9/12/2016 10:43,weekday
2847,Tea,9/12/2016 10:45,weekday
2847,The Nomad,9/12/2016 10:45,weekday
2848,Fudge,9/12/2016 10:56,weekday
2849,Alfajores,9/12/2016 10:58,weekday
2849,Coffee,9/12/2016 10:58,weekday
2850,Bread,9/12/2016 10:59,weekday
2851,Coffee,9/12/2016 11:02,weekday
2851,Alfajores,9/12/2016 11:02,weekday
2852,Brownie,9/12/2016 11:03,weekday
2852,Coffee,9/12/2016 11:03,weekday
2853,Bread,9/12/2016 11:07,weekday
2854,Jam,9/12/2016 11:15,weekday
2854,Fudge,9/12/2016 11:15,weekday
2855,Tea,9/12/2016 11:18,weekday
2856,Coffee,9/12/2016 11:24,weekday
2857,Coffee,9/12/2016 11:32,weekday
2858,Bread,9/12/2016 11:46,weekday
2859,Coffee,9/12/2016 11:48,weekday
2860,Coffee,9/12/2016 12:06,weekday
2861,Medialuna,9/12/2016 12:07,weekday
2861,Cake,9/12/2016 12:07,weekday
2862,Coffee,9/12/2016 12:10,weekday
2862,Cake,9/12/2016 12:10,weekday
2863,Coffee,9/12/2016 12:16,weekday
2863,Coffee,9/12/2016 12:16,weekday
2865,The Nomad,9/12/2016 12:30,weekday
2865,Tea,9/12/2016 12:30,weekday
2865,Bread,9/12/2016 12:30,weekday
2865,Brownie,9/12/2016 12:30,weekday
2865,Fudge,9/12/2016 12:30,weekday
2865,Fudge,9/12/2016 12:30,weekday
2866,Scone,9/12/2016 12:45,weekday
2866,Tea,9/12/2016 12:45,weekday
2867,Bread,9/12/2016 12:52,weekday
2868,Sandwich,9/12/2016 12:56,weekday
2868,Bread,9/12/2016 12:56,weekday
2868,Mineral water,9/12/2016 12:56,weekday
2868,Coffee,9/12/2016 12:56,weekday
2868,Juice,9/12/2016 12:56,weekday
2869,Bread,9/12/2016 13:00,weekday
2869,Bread,9/12/2016 13:00,weekday
2869,Scandinavian,9/12/2016 13:00,weekday
2870,Sandwich,9/12/2016 13:42,weekday
2871,Coffee,9/12/2016 13:43,weekday
2871,Brownie,9/12/2016 13:43,weekday
2872,Hearty & Seasonal,9/12/2016 13:48,weekday
2872,Brownie,9/12/2016 13:48,weekday
2872,Bread,9/12/2016 13:48,weekday
2873,Tea,9/12/2016 13:50,weekday
2873,Hearty & Seasonal,9/12/2016 13:50,weekday
2874,Coffee,9/12/2016 13:52,weekday
2874,Brownie,9/12/2016 13:52,weekday
2875,Coffee,9/12/2016 14:19,weekday
2875,Farm House,9/12/2016 14:19,weekday
2876,Coffee,9/12/2016 14:36,weekday
2876,Scone,9/12/2016 14:36,weekday
2877,Scone,9/12/2016 14:49,weekday
2877,Crepes,9/12/2016 14:49,weekday
2877,Alfajores,9/12/2016 14:49,weekday
2877,Alfajores,9/12/2016 14:49,weekday
2878,Scandinavian,9/12/2016 15:04,weekday
2879,Cake,9/12/2016 15:25,weekday
2880,Bread,9/12/2016 15:26,weekday
2881,Bread,9/12/2016 15:38,weekday
2882,Bread,9/12/2016 15:43,weekday
2882,Tea,9/12/2016 15:43,weekday
2884,Brownie,9/12/2016 15:54,weekday
2884,Mineral water,9/12/2016 15:54,weekday
2885,Farm House,9/12/2016 15:59,weekday
2886,Coffee,9/12/2016 16:03,weekday
2887,Sandwich,9/12/2016 16:16,weekday
2887,Scone,9/12/2016 16:16,weekday
2887,Bread,9/12/2016 16:16,weekday
2887,Coffee,9/12/2016 16:16,weekday
2888,Coffee,9/12/2016 16:18,weekday
2888,Hot chocolate,9/12/2016 16:18,weekday
2888,Tea,9/12/2016 16:18,weekday
2888,Alfajores,9/12/2016 16:18,weekday
2888,Sandwich,9/12/2016 16:18,weekday
2889,Bread,10/12/2016 8:19,weekend
2889,Scone,10/12/2016 8:19,weekend
2889,Juice,10/12/2016 8:19,weekend
2890,Coffee,10/12/2016 8:50,weekend
2891,Bread,10/12/2016 8:53,weekend
2892,Bread,10/12/2016 8:55,weekend
2893,Coffee,10/12/2016 9:10,weekend
2893,Coffee,10/12/2016 9:10,weekend
2893,Toast,10/12/2016 9:10,weekend
2893,Pastry,10/12/2016 9:10,weekend
2894,Bread,10/12/2016 9:14,weekend
2894,Focaccia,10/12/2016 9:14,weekend
2895,Scone,10/12/2016 9:16,weekend
2896,Focaccia,10/12/2016 9:18,weekend
2897,Scandinavian,10/12/2016 9:19,weekend
2898,Coffee,10/12/2016 9:38,weekend
2898,Tea,10/12/2016 9:38,weekend
2899,Coffee,10/12/2016 9:40,weekend
2899,Coffee,10/12/2016 9:40,weekend
2899,Farm House,10/12/2016 9:40,weekend
2900,Focaccia,10/12/2016 9:54,weekend
2900,Pastry,10/12/2016 9:54,weekend
2901,Coffee,10/12/2016 10:01,weekend
2901,Pastry,10/12/2016 10:01,weekend
2901,Medialuna,10/12/2016 10:01,weekend
2902,Sandwich,10/12/2016 10:09,weekend
2902,Bread,10/12/2016 10:09,weekend
2903,Bread,10/12/2016 10:12,weekend
2903,Coffee,10/12/2016 10:12,weekend
2903,Medialuna,10/12/2016 10:12,weekend
2903,Medialuna,10/12/2016 10:12,weekend
2903,Jam,10/12/2016 10:12,weekend
2904,Sandwich,10/12/2016 10:14,weekend
2904,Tea,10/12/2016 10:14,weekend
2904,Coffee,10/12/2016 10:14,weekend
2905,Coffee,10/12/2016 10:17,weekend
2905,Farm House,10/12/2016 10:17,weekend
2906,Bread,10/12/2016 10:19,weekend
2907,Bread,10/12/2016 10:31,weekend
2907,Coffee,10/12/2016 10:31,weekend
2908,Coffee,10/12/2016 10:37,weekend
2908,Coffee,10/12/2016 10:37,weekend
2908,Toast,10/12/2016 10:37,weekend
2908,Scandinavian,10/12/2016 10:37,weekend
2909,Farm House,10/12/2016 10:39,weekend
2909,Bread,10/12/2016 10:39,weekend
2909,Medialuna,10/12/2016 10:39,weekend
2910,Bread,10/12/2016 10:42,weekend
2911,Cake,10/12/2016 10:46,weekend
2912,Pastry,10/12/2016 10:48,weekend
2912,Coffee,10/12/2016 10:48,weekend
2912,Brownie,10/12/2016 10:48,weekend
2913,Bread,10/12/2016 11:05,weekend
2914,Coffee,10/12/2016 11:12,weekend
2914,Tea,10/12/2016 11:12,weekend
2914,Scone,10/12/2016 11:12,weekend
2915,Coffee,10/12/2016 11:14,weekend
2915,Coffee,10/12/2016 11:14,weekend
2916,Bread,10/12/2016 11:15,weekend
2916,Tea,10/12/2016 11:15,weekend
2917,Coffee,10/12/2016 11:24,weekend
2917,Scone,10/12/2016 11:24,weekend
2918,Farm House,10/12/2016 11:37,weekend
2918,Scandinavian,10/12/2016 11:37,weekend
2919,Vegan mincepie,10/12/2016 11:41,weekend
2919,Cake,10/12/2016 11:41,weekend
